          RA           DEC             R062             Z087 
 00:54:02.46  +39:46:08.46       28.4103481       29.6185607 
 00:54:03.74  +39:46:13.31       28.7625503       29.7642435 
 00:54:13.04  +39:46:48.61       24.1330632       24.3956345 
 00:54:14.56  +39:46:54.44       27.9162155       28.7222588 
 00:54:12.32  +39:46:45.87       27.8576634       29.1202232 
 00:54:11.36  +39:46:42.21       23.4743153       22.7803757 
 00:54:14.82  +39:46:55.35       28.2576785       29.0745912 
 00:54:17.53  +39:47:05.61       29.1369546       29.7256090 
 00:54:13.88  +39:46:51.60       28.3244960       29.4892308 
 00:54:02.45  +39:46:08.09       28.5330329       29.6868983 
 00:54:10.49  +39:46:38.54       27.4954612       28.9645404 
 00:54:15.05  +39:46:55.91       29.5054915       30.0832766 
 00:54:09.32  +39:46:33.90       26.7193677       28.0688831 
 00:54:03.91  +39:46:13.22       29.4223090       30.3479161 
 00:54:14.61  +39:46:53.92       29.2649937       30.1362537 
 00:54:08.10  +39:46:29.10       28.5379047       29.8765506 
 00:54:17.88  +39:47:06.15       28.6376634       29.9002232 
 00:54:15.88  +39:46:58.48       28.5810872       29.5719110 
 00:54:06.86  +39:46:24.12       28.8527916       29.9305709 
 00:54:08.03  +39:46:28.56       28.0701068       29.2022333 
 00:54:01.87  +39:46:05.03       28.8684025       29.9135735 
 00:54:12.49  +39:46:45.41       28.4871807       29.5975684 
 00:54:07.40  +39:46:25.97       28.6176634       29.8802232 
 00:54:01.55  +39:46:03.63       28.4644960       29.6292308 
 00:54:03.40  +39:46:10.69       28.5486286       30.1155328 
 00:54:15.66  +39:46:57.29       28.7615699       29.9045658 
 00:54:01.80  +39:46:04.51       29.1579198       30.0509187 
 00:54:13.17  +39:46:47.80       29.1322938       30.5035480 
 00:54:14.63  +39:46:53.34       27.8354764       28.8589085 
 00:54:17.07  +39:47:02.53       28.3493829       29.2532511 
 00:54:14.30  +39:46:51.83       28.6642546       29.7529034 
 00:54:15.85  +39:46:57.65       24.2171959       24.8819364 
 00:54:07.97  +39:46:27.63       29.0074372       29.7482638 
 00:54:10.58  +39:46:37.55       29.1891416       30.0169237 
 00:54:17.37  +39:47:03.31       22.1328522       21.4280432 
 00:54:03.60  +39:46:10.86       30.2596242       31.2395785 
 00:54:08.69  +39:46:30.16       27.8757177       28.9752359 
 00:54:16.90  +39:47:01.33       28.1932742       29.4232257 
 00:54:11.74  +39:46:41.67       28.5237569       29.9058805 
 00:54:10.82  +39:46:38.07       28.6657177       29.7652359 
 00:54:04.75  +39:46:14.92       28.0171807       29.1275684 
 00:54:05.23  +39:46:16.71       29.4837720       30.4202486 
 00:54:13.24  +39:46:47.14       22.7574524       23.0526319 
 00:54:16.37  +39:46:58.99       28.8066981       29.7649136 
 00:54:11.87  +39:46:41.76       29.3096242       30.2895785 
 00:54:13.34  +39:46:47.34       28.7310721       30.1675430 
 00:54:12.26  +39:46:43.10       29.3042546       30.3929034 
 00:54:04.59  +39:46:13.88       28.6506046       29.4892562 
 00:54:01.87  +39:46:03.50       28.2310872       29.2219110 
 00:54:10.96  +39:46:38.11       28.3574220       29.5438958 
 00:54:15.21  +39:46:54.24       28.8044960       29.9692308 
 00:54:15.09  +39:46:53.77       29.5962155       30.4022588 
 00:54:10.69  +39:46:36.94       29.1793677       30.5288831 
 00:54:04.21  +39:46:12.19       27.8184025       28.8635735 
 00:54:05.97  +39:46:18.93       28.9796242       29.9595785 
 00:54:06.80  +39:46:22.08       28.4998655       29.5559059 
 00:54:11.57  +39:46:40.22       27.4510872       28.4419110 
 00:54:02.28  +39:46:04.78       29.2205894       30.5048881 
 00:54:12.06  +39:46:41.98       29.1949937       30.0662537 
 00:54:12.65  +39:46:44.20       28.7374220       29.9238958 
 00:54:04.96  +39:46:14.91       28.8625503       29.8642435 
 00:54:12.41  +39:46:43.19       29.3752351       30.3225811 
 00:54:17.04  +39:47:00.65       28.9088851       30.1062283 
 00:54:03.49  +39:46:08.97       28.4918112       29.7108932 
 00:54:01.82  +39:46:02.58       29.6335307       30.4939212 
 00:54:03.25  +39:46:08.02       27.8527916       28.9305709 
 00:54:03.91  +39:46:10.53       28.9181611       29.8872461 
 00:54:05.46  +39:46:16.44       28.6913285       29.7582384 
 00:54:15.33  +39:46:53.96       27.5688851       28.7662283 
 00:54:07.61  +39:46:24.49       29.2764568       30.1585862 
 00:54:04.78  +39:46:13.67       28.7318112       29.9508932 
 00:54:12.54  +39:46:43.20       27.3552351       28.3025811 
 00:54:11.76  +39:46:40.17       29.0625503       30.0642435 
 00:54:02.32  +39:46:04.17       29.8764568       30.7585862 
 00:54:02.15  +39:46:03.46       28.3376634       29.6002232 
 00:54:11.99  +39:46:40.92       29.1640133       30.1765760 
 00:54:10.59  +39:46:35.56       29.4747524       30.2699263 
 00:54:11.21  +39:46:37.95       28.8149786       30.1318856 
 00:54:03.41  +39:46:08.15       29.1430329       30.2968983 
 00:54:11.32  +39:46:38.17       28.5384025       29.5835735 
 00:54:14.22  +39:46:49.15       28.0296242       29.0095785 
 00:54:11.89  +39:46:40.27       29.4259742       30.1559314 
 00:54:09.32  +39:46:30.42       29.4237569       30.8058805 
 00:54:09.14  +39:46:29.70       28.6684025       29.7135735 
 00:54:03.20  +39:46:07.06       29.0864871       29.0773223 
 00:54:09.91  +39:46:32.37       28.8181611       29.7872461 
 00:54:05.12  +39:46:14.09       28.6198655       29.6759059 
 00:54:11.47  +39:46:38.28       28.0884025       29.1335735 
 00:54:10.09  +39:46:33.03       27.6862003       28.9378907 
 00:54:05.44  +39:46:15.25       28.9140133       29.9265760 
 00:54:05.80  +39:46:16.52       28.6357328       29.2896040 
 00:54:10.60  +39:46:34.80       29.5869394       30.6212410 
 00:54:13.51  +39:46:45.79       28.9527916       30.0305709 
 00:54:07.27  +39:46:21.98       28.2423090       29.1679161 
 00:54:09.04  +39:46:28.71       28.8359590       30.0115633 
 00:54:15.70  +39:46:54.00       29.0774220       30.2638958 
 00:54:07.64  +39:46:23.36       28.3842546       29.4729034 
 00:54:02.09  +39:46:02.15       28.8522938       30.2235480 
 00:54:09.06  +39:46:28.72       28.4174220       29.6038958 
 00:54:17.66  +39:47:01.39       28.7276634       29.9902232 
 00:54:10.21  +39:46:33.00       25.1369394       26.1712410 
 00:54:15.88  +39:46:54.29       28.3942546       29.4829034 
 00:54:03.06  +39:46:05.52       28.6571807       29.7675684 
 00:54:07.55  +39:46:22.58       26.8674372       27.6082638 
 00:54:09.29  +39:46:29.03       28.9037720       29.8402486 
 00:54:13.48  +39:46:44.97       28.8115699       29.9545658 
 00:54:15.84  +39:46:53.91       28.9152199       30.3082130 
 00:54:02.37  +39:46:02.58       28.9535307       29.8139212 
 00:54:14.68  +39:46:49.32       29.4566981       30.4149136 
 00:54:05.19  +39:46:13.14       29.2169394       30.2512410 
 00:54:10.62  +39:46:33.79       29.1715699       30.3145658 
 00:54:15.93  +39:46:53.91       28.9988699       30.6418602 
 00:54:12.04  +39:46:39.09       27.9679198       28.8609187 
 00:54:05.64  +39:46:14.69       25.4664568       26.3485862 
 00:54:10.80  +39:46:34.21       28.6015699       29.7445658 
 00:54:02.11  +39:46:00.96       29.3508308       30.7112156 
 00:54:10.35  +39:46:32.34       28.1559590       29.3315633 
 00:54:15.45  +39:46:51.74       28.6884025       29.7335735 
 00:54:09.24  +39:46:28.11       29.1149937       29.9862537 
 00:54:06.70  +39:46:18.36       28.1654764       29.1889085 
 00:54:10.10  +39:46:31.24       28.9818112       30.2008932 
 00:54:13.47  +39:46:44.10       28.8679047       30.2065506 
 00:54:02.20  +39:46:01.18       28.3483873       29.8392054 
 00:54:04.56  +39:46:10.11       28.6715699       29.8145658 
 00:54:12.75  +39:46:41.31       27.5230329       28.6768983 
 00:54:02.45  +39:46:01.97       28.5676634       29.8302232 
 00:54:05.16  +39:46:12.22       30.3741043       28.7127844 
 00:54:02.95  +39:46:03.77       29.4940133       30.5065760 
 00:54:04.02  +39:46:07.84       27.9266981       28.8849136 
 00:54:13.69  +39:46:44.64       29.0030329       30.1568983 
 00:54:05.77  +39:46:14.43       29.0798655       30.1359059 
 00:54:10.13  +39:46:30.93       29.2667133       29.7792816 
 00:54:16.77  +39:46:56.21       29.3432894       30.1275938 
 00:54:15.33  +39:46:50.63       27.0518112       28.2708932 
 00:54:17.02  +39:46:57.08       28.1966829       29.6005455 
 00:54:18.12  +39:47:01.23       35.8190227       25.7991027 
 00:54:05.30  +39:46:12.37       28.8147373       30.0555582 
 00:54:09.01  +39:46:26.50       29.4308308       30.7912156 
 00:54:10.30  +39:46:31.35       28.8910872       29.8819110 
 00:54:10.99  +39:46:33.95       28.8976634       30.1602232 
 00:54:17.68  +39:46:59.27       27.3420676       28.1915887 
 00:54:06.42  +39:46:16.35       28.6025503       29.6042435 
 00:54:18.08  +39:47:00.64       29.3993677       30.7488831 
 00:54:12.39  +39:46:38.87       28.1654764       29.1889085 
 00:54:06.57  +39:46:16.65       27.7840133       28.7965760 
 00:54:11.45  +39:46:35.16       28.6825503       29.6842435 
 00:54:08.56  +39:46:24.14       29.0281611       29.9972461 
 00:54:06.43  +39:46:15.99       27.9354764       28.9589085 
 00:54:07.56  +39:46:20.30       28.7264568       29.6085862 
 00:54:06.14  +39:46:14.82       29.4649937       30.3362537 
 00:54:11.23  +39:46:34.14       26.5825503       27.5842435 
 00:54:03.20  +39:46:03.52       28.9901068       30.1222333 
 00:54:14.28  +39:46:45.72       28.1342546       29.2229034 
 00:54:04.27  +39:46:07.60       29.5254764       30.5489085 
 00:54:18.03  +39:46:59.81       29.1003481       30.3085607 
 00:54:11.59  +39:46:35.31       27.4359590       28.6115633 
 00:54:05.56  +39:46:12.22       28.7854764       29.8089085 
 00:54:13.49  +39:46:42.35       28.8115699       29.9545658 
 00:54:02.27  +39:45:59.53       22.1830784       22.0000025 
 00:54:10.93  +39:46:32.44       28.2323090       29.1579161 
 00:54:12.60  +39:46:38.70       26.4203481       27.6285607 
 00:54:16.15  +39:46:52.20       28.5737417       30.4015125 
 00:54:04.36  +39:46:07.25       28.6435155       29.9495531 
 00:54:11.77  +39:46:35.40       29.3471807       30.4575684 
 00:54:04.71  +39:46:08.51       28.6303481       29.8385607 
 00:54:02.08  +39:45:58.23       29.4840285       30.0509441 
 00:54:14.73  +39:46:46.33       28.6418112       29.8608932 
 00:54:07.05  +39:46:17.13       28.8601068       29.9922333 
 00:54:14.78  +39:46:46.47       28.2910872       29.2819110 
 00:54:11.40  +39:46:33.58       29.1264416       30.4542181 
 00:54:09.36  +39:46:25.72       28.9381460       30.3528780 
 00:54:17.56  +39:46:56.88       29.5137872       30.0046167 
 00:54:08.89  +39:46:23.85       28.7744960       29.9392308 
 00:54:12.81  +39:46:38.79       29.0501068       30.1822333 
 00:54:13.57  +39:46:41.65       27.8406046       28.6792562 
 00:54:15.84  +39:46:50.27       29.5966829       31.0005455 
 00:54:12.74  +39:46:38.41       27.9198655       28.9759059 
 00:54:04.77  +39:46:07.98       28.6166981       29.5749136 
 00:54:03.42  +39:46:02.74       29.6498807       30.2602740 
 00:54:13.69  +39:46:41.70       28.6054764       29.6289085 
 00:54:09.04  +39:46:24.00       28.2430329       29.3968983 
 00:54:18.11  +39:46:58.47       29.4547373       30.6955582 
 00:54:10.33  +39:46:28.86       28.4298655       29.4859059 
 00:54:03.03  +39:46:01.05       28.9935155       30.2995531 
 00:54:07.71  +39:46:18.87       29.1271656       30.6832003 
 00:54:14.43  +39:46:44.38       29.0008459       29.9155836 
 00:54:10.68  +39:46:30.11       24.9035307       25.7639212 
 00:54:02.50  +39:45:58.84       28.9213285       29.9882384 
 00:54:04.10  +39:46:04.95       28.9259590       30.1015633 
 00:54:04.40  +39:46:06.08       28.3832742       29.6132257 
 00:54:04.86  +39:46:07.81       29.1805894       30.4648881 
 00:54:13.37  +39:46:40.20       27.0342546       28.1229034 
 00:54:06.27  +39:46:13.15       27.7220525       29.0172206 
 00:54:12.22  +39:46:35.72       28.6776634       29.9402232 
 00:54:15.57  +39:46:48.47       28.4200917       29.9978653 
 00:54:17.48  +39:46:55.56       29.4162003       30.6678907 
 00:54:02.50  +39:45:58.56       28.5418112       29.7608932 
 00:54:02.66  +39:45:59.17       28.4362003       29.6878907 
 00:54:09.83  +39:46:26.42       29.0323090       29.9579161 
 00:54:05.87  +39:46:11.28       29.5791112       31.2981876 
 00:54:13.20  +39:46:39.12       29.1101068       30.2422333 
 00:54:08.27  +39:46:20.26       28.8608156       30.6668475 
 00:54:12.83  +39:46:37.60       28.6981611       29.6672461 
 00:54:15.86  +39:46:49.11       28.7669243       30.2468729 
 00:54:06.76  +39:46:14.47       28.2703481       29.4785607 
 00:54:09.33  +39:46:24.20       25.3635307       26.2239212 
 00:54:14.55  +39:46:44.01       28.4208308       29.7812156 
 00:54:17.80  +39:46:56.39       29.4635155       30.7695531 
 00:54:02.13  +39:45:56.67       28.4152199       29.8082130 
 00:54:09.54  +39:46:24.66       29.3815850       30.0789339 
 00:54:10.73  +39:46:29.19       28.8001068       29.9322333 
 00:54:13.89  +39:46:41.23       27.1174220       28.3038958 
 00:54:15.36  +39:46:46.81       29.3137720       30.2502486 
 00:54:02.10  +39:45:56.30       29.5037720       30.4402486 
 00:54:03.10  +39:46:00.11       28.8054764       29.8289085 
 00:54:07.81  +39:46:18.01       28.0262003       29.2778907 
 00:54:09.98  +39:46:26.22       28.6203481       29.8285607 
 00:54:14.61  +39:46:43.82       27.9527916       29.0305709 
 00:54:16.02  +39:46:49.17       28.6559590       29.8315633 
 00:54:03.11  +39:45:59.99       28.6803633       29.4429288 
 00:54:14.36  +39:46:42.73       27.9327916       29.0105709 
 00:54:14.98  +39:46:45.04       27.5613285       28.6282384 
 00:54:13.53  +39:46:39.41       29.3018112       30.5208932 
 00:54:07.58  +39:46:16.69       28.8813285       29.9482384 
 00:54:07.63  +39:46:16.90       25.9706046       26.8092562 
 00:54:10.93  +39:46:29.47       29.1218112       30.3408932 
 00:54:17.45  +39:46:54.21       28.3725503       29.3742435 
 00:54:05.97  +39:46:10.50       28.7925503       29.7942435 
 00:54:17.59  +39:46:54.69       28.8749786       30.1918856 
 00:54:16.12  +39:46:49.02       28.4310872       29.4219110 
 00:54:03.88  +39:46:02.38       28.9532894       29.7375938 
 00:54:09.99  +39:46:25.61       28.6598503       30.1615379 
 00:54:15.58  +39:46:46.86       28.9808308       30.3412156 
 00:54:15.97  +39:46:48.35       28.8620676       29.7115887 
 00:54:13.61  +39:46:39.22       29.2659438       30.8871952 
 00:54:17.74  +39:46:54.86       22.3518415       22.6796294 
 00:54:10.29  +39:46:26.50       29.4910872       30.4819110 
 00:54:02.53  +39:45:56.91       28.7086589       29.3842689 
 00:54:05.38  +39:46:07.78       29.1501068       30.2822333 
 00:54:06.35  +39:46:11.47       28.9954612       30.4645404 
 00:54:07.54  +39:46:15.96       26.6791416       27.5069237 
 00:54:08.79  +39:46:20.75       28.8462003       30.0978907 
 00:54:07.92  +39:46:17.35       28.0669394       29.1012410 
 00:54:02.77  +39:45:57.69       27.1349937       28.0062537 
 00:54:13.98  +39:46:40.23       28.7286438       29.8499009 
 00:54:05.53  +39:46:07.82       29.0189002       29.7705963 
 00:54:11.76  +39:46:31.51       28.8240133       29.8365760 
 00:54:14.89  +39:46:43.27       29.6713285       30.7382384 
 00:54:06.65  +39:46:11.84       29.2430329       30.3968983 
 00:54:06.21  +39:46:10.17       28.8381611       29.8072461 
 00:54:17.45  +39:46:52.84       28.7586438       29.8799009 
 00:54:15.17  +39:46:44.10       29.1686438       30.2899009 
 00:54:06.93  +39:46:12.72       28.7405894       30.0248881 
 00:54:05.68  +39:46:07.89       29.5642698       30.2072715 
 00:54:08.02  +39:46:16.77       26.7481763       27.2716141 
 00:54:04.01  +39:46:01.45       23.8735458       24.2882893 
 00:54:11.57  +39:46:30.24       28.7474220       29.9338958 
 00:54:04.43  +39:46:03.00       28.8237720       29.7602486 
 00:54:13.93  +39:46:39.07       28.8652351       29.8125811 
 00:54:14.02  +39:46:39.40       29.3910872       30.3819110 
 00:54:07.63  +39:46:14.89       29.0879047       30.4265506 
 00:54:15.19  +39:46:43.63       28.9637569       30.3458805 
 00:54:04.41  +39:46:02.49       29.4720676       30.3215887 
 00:54:05.89  +39:46:08.11       29.0569394       30.0912410 
 00:54:10.54  +39:46:25.77       28.9993677       30.3488831 
 00:54:03.19  +39:45:57.74       28.2044960       29.3692308 
 00:54:09.26  +39:46:20.86       28.6937720       29.6302486 
 00:54:08.63  +39:46:18.43       29.1113285       30.1782384 
 00:54:13.49  +39:46:36.89       29.0579198       29.9509187 
 00:54:09.21  +39:46:20.53       29.1913285       30.2582384 
 00:54:06.64  +39:46:10.51       28.5732742       29.8032257 
 00:54:04.28  +39:46:01.47       28.5996242       29.5795785 
 00:54:08.86  +39:46:18.81       26.8993829       27.8032511 
 00:54:06.48  +39:46:09.70       28.1071807       29.2175684 
 00:54:11.15  +39:46:27.40       29.1279047       30.4665506 
 00:54:09.27  +39:46:20.13       27.1971807       28.3075684 
 00:54:10.87  +39:46:26.23       29.4513285       30.5182384 
 00:54:04.23  +39:46:00.87       28.6449786       29.9618856 
 00:54:02.35  +39:45:53.66       28.2337720       29.1702486 
 00:54:10.59  +39:46:24.99       28.6442546       29.7329034 
 00:54:02.29  +39:45:53.35       28.2501068       29.3822333 
 00:54:04.45  +39:46:01.56       29.5769394       30.6112410 
 00:54:18.15  +39:46:53.60       28.7266526       31.0218094 
 00:54:10.06  +39:46:22.76       27.5908459       28.5055836 
 00:54:11.46  +39:46:28.01       29.2340285       29.8009441 
 00:54:17.39  +39:46:50.55       26.9784631       26.2410457 
 00:54:03.44  +39:45:57.44       28.1040133       29.1165760 
 00:54:12.57  +39:46:32.13       28.5286438       29.6499009 
 00:54:08.14  +39:46:15.18       27.2657177       28.3652359 
 00:54:11.68  +39:46:28.63       29.0879047       30.4265506 
 00:54:07.58  +39:46:12.93       27.8803481       29.0885607 
 00:54:13.15  +39:46:34.11       28.3423090       29.2679161 
 00:54:10.82  +39:46:25.21       28.1230329       29.2768983 
 00:54:05.83  +39:46:06.19       29.4008459       30.3155836 
 00:54:15.49  +39:46:42.78       28.7491416       29.5769237 
 00:54:04.40  +39:46:00.56       29.4425503       30.4442435 
 00:54:02.46  +39:45:53.10       28.7962155       29.6022588 
 00:54:16.73  +39:46:47.28       29.2801068       30.4122333 
 00:54:12.20  +39:46:30.04       29.4444960       30.6092308 
 00:54:02.11  +39:45:51.61       29.5515547       31.1401978 
 00:54:04.02  +39:45:58.67       29.0910872       30.0819110 
 00:54:06.44  +39:46:07.80       28.3588851       29.5562283 
 00:54:04.22  +39:45:59.27       28.6344960       29.7992308 
 00:54:12.71  +39:46:31.55       28.8369394       29.8712410 
 00:54:07.88  +39:46:13.15       28.6362003       29.8878907 
 00:54:07.10  +39:46:10.03       28.5900917       30.1678653 
 00:54:10.75  +39:46:23.92       23.4913437       24.1126065 
 00:54:09.43  +39:46:18.87       28.4491264       29.7225557 
 00:54:06.67  +39:46:08.25       29.1754764       30.1989085 
 00:54:18.32  +39:46:52.51       28.8971807       30.0075684 
 00:54:15.46  +39:46:41.54       27.9344960       29.0992308 
 00:54:16.86  +39:46:46.68       28.6213285       29.6882384 
 00:54:05.23  +39:46:02.31       29.1152351       30.0625811 
 00:54:03.61  +39:45:55.94       28.6837569       30.0658805 
 00:54:09.52  +39:46:18.41       29.0132894       29.7975938 
 00:54:03.49  +39:45:55.37       29.0071807       30.1175684 
 00:54:09.07  +39:46:16.62       29.3686589       30.0442689 
 00:54:04.31  +39:45:58.39       27.9101068       29.0422333 
 00:54:14.67  +39:46:37.77       28.6922938       30.0635480 
 00:54:03.77  +39:45:56.28       28.7415699       29.8845658 
 00:54:11.75  +39:46:26.61       28.9771807       30.0875684 
 00:54:11.62  +39:46:26.08       25.2462155       26.0522588 
 00:54:12.33  +39:46:28.72       28.6279198       29.5209187 
 00:54:12.58  +39:46:29.67       29.5730329       30.7268983 
 00:54:12.90  +39:46:30.81       29.0413285       30.1082384 
 00:54:03.66  +39:45:55.59       28.8796242       29.8595785 
 00:54:13.16  +39:46:31.78       28.9739982       30.4322079 
 00:54:10.38  +39:46:21.15       28.8286741       29.0586370 
 00:54:04.51  +39:45:58.74       29.9686589       30.6442689 
 00:54:02.53  +39:45:51.15       26.8166981       27.7749136 
 00:54:11.26  +39:46:24.40       28.2127916       29.2905709 
 00:54:09.02  +39:46:15.87       28.9508308       30.3112156 
 00:54:02.62  +39:45:51.44       28.7274220       29.9138958 
 00:54:13.52  +39:46:32.93       30.0169546       30.6056090 
 00:54:04.85  +39:45:59.90       29.2057177       30.3052359 
 00:54:10.01  +39:46:19.55       28.3122938       29.6835480 
 00:54:15.11  +39:46:38.93       28.1366981       29.0949136 
 00:54:09.98  +39:46:19.39       28.8605894       30.1448881 
 00:54:15.27  +39:46:39.47       28.8896242       29.8695785 
 00:54:09.03  +39:46:15.68       29.3537569       30.7358805 
 00:54:02.38  +39:45:50.33       29.3642546       30.4529034 
 00:54:06.90  +39:46:07.56       28.9876634       30.2502232 
 00:54:03.57  +39:45:54.85       24.5315850       25.2289339 
 00:54:07.26  +39:46:08.83       29.2118112       30.4308932 
 00:54:09.03  +39:46:15.58       28.6815547       30.2701978 
 00:54:03.05  +39:45:52.75       24.7732894       25.5575938 
 00:54:09.18  +39:46:16.03       27.9398655       28.9959059 
 00:54:10.50  +39:46:21.10       28.4601068       29.5922333 
 00:54:14.31  +39:46:35.55       28.5774220       29.7638958 
 00:54:13.43  +39:46:32.11       29.6833348       29.1306980 
 00:54:07.95  +39:46:11.14       25.7862155       26.5922588 
 00:54:11.48  +39:46:24.50       28.3571807       29.4675684 
 00:54:18.04  +39:46:49.46       29.1671807       30.2775684 
 00:54:12.93  +39:46:29.95       28.9857177       30.0852359 
 00:54:07.84  +39:46:10.51       26.6108459       27.5255836 
 00:54:04.49  +39:45:57.69       26.8530329       28.0068983 
 00:54:08.20  +39:46:11.84       28.7703481       29.9785607 
 00:54:10.69  +39:46:21.29       28.1323090       29.0579161 
 00:54:02.87  +39:45:51.46       25.9662155       26.7722588 
 00:54:10.45  +39:46:20.27       25.0335307       25.8939212 
 00:54:16.34  +39:46:42.66       28.9213285       29.9882384 
 00:54:12.18  +39:46:26.79       28.5362003       29.7878907 
 00:54:07.22  +39:46:07.78       28.8325503       29.8342435 
 00:54:10.56  +39:46:20.50       28.3193677       29.6688831 
 00:54:13.93  +39:46:33.27       29.0286438       30.1499009 
 00:54:12.66  +39:46:28.42       27.5059590       28.6815633 
 00:54:08.87  +39:46:13.92       28.2357177       29.3352359 
 00:54:08.06  +39:46:10.78       28.3196242       29.2995785 
 00:54:15.76  +39:46:40.06       28.8540133       29.8665760 
 00:54:12.86  +39:46:29.03       29.5769394       30.6112410 
 00:54:14.88  +39:46:36.69       29.0166829       30.4205455 
 00:54:18.19  +39:46:49.25       28.6208308       29.9812156 
 00:54:14.57  +39:46:35.42       28.4459590       29.6215633 
 00:54:04.49  +39:45:57.03       29.1340133       30.1465760 
 00:54:03.90  +39:45:54.68       28.7910721       30.2275430 
 00:54:12.75  +39:46:28.25       29.3993677       30.7488831 
 00:54:08.27  +39:46:11.19       29.6315699       30.7745658 
 00:54:10.83  +39:46:20.91       27.7806046       28.6192562 
 00:54:12.82  +39:46:28.49       29.0996242       30.0795785 
 00:54:17.39  +39:46:45.83       28.0427916       29.1205709 
 00:54:04.11  +39:45:55.27       28.7859590       29.9615633 
 00:54:15.68  +39:46:39.21       28.6459590       29.8215633 
 00:54:17.45  +39:46:45.95       28.7691264       30.0425557 
 00:54:08.72  +39:46:12.78       28.9486589       29.6242689 
 00:54:14.87  +39:46:36.14       27.6006046       28.4392562 
 00:54:16.76  +39:46:43.32       29.2396242       30.2195785 
 00:54:12.19  +39:46:25.86       28.4615699       29.6045658 
 00:54:07.04  +39:46:06.11       28.7996090       30.2252105 
 00:54:16.35  +39:46:41.53       27.8637569       29.2458805 
 00:54:10.31  +39:46:18.51       28.8991264       30.1725557 
 00:54:16.91  +39:46:43.62       25.4971656       27.0532003 
 00:54:04.57  +39:45:56.55       29.6981763       30.2216141 
 00:54:18.23  +39:46:48.51       28.7342395       30.2685353 
 00:54:17.51  +39:46:45.54       27.0281611       27.9972461 
 00:54:08.62  +39:46:11.69       28.9862003       30.2378907 
 00:54:17.70  +39:46:46.12       28.2054764       29.2289085 
 00:54:09.56  +39:46:15.09       28.1032742       29.3332257 
 00:54:15.90  +39:46:39.14       29.1954915       29.7732766 
 00:54:06.62  +39:46:03.69       29.3035155       30.6095531 
 00:54:02.46  +39:45:47.77       28.6154612       30.0845404 
 00:54:06.65  +39:46:03.69       29.1154764       30.1389085 
 00:54:15.59  +39:46:37.70       29.0611175       29.1606472 
 00:54:03.64  +39:45:52.18       29.1337569       30.5158805 
 00:54:12.31  +39:46:25.14       28.4096242       29.3895785 
 00:54:14.59  +39:46:33.73       28.3598807       28.9702740 
 00:54:12.19  +39:46:24.57       29.1544960       30.3192308 
 00:54:15.42  +39:46:36.84       28.5105894       29.7948881 
 00:54:12.52  +39:46:25.73       28.1376634       29.4002232 
 00:54:11.00  +39:46:19.85       29.6408611       30.1099517 
 00:54:04.21  +39:45:53.85       28.8571807       29.9675684 
 00:54:15.44  +39:46:36.53       29.7745263       30.0479669 
 00:54:04.04  +39:45:53.10       29.2974372       30.0382638 
 00:54:06.84  +39:46:03.75       27.9515699       29.0945658 
 00:54:15.01  +39:46:34.76       28.9223090       29.8479161 
 00:54:08.15  +39:46:08.62       28.7788851       29.9762283 
 00:54:06.67  +39:46:02.96       29.0917960       30.7565252 
 00:54:13.22  +39:46:27.89       29.1684025       30.2135735 
 00:54:02.94  +39:45:48.68       29.2771807       30.3875684 
 00:54:05.26  +39:45:57.52       29.5764719       30.0129542 
 00:54:04.69  +39:45:55.33       29.0179198       29.9109187 
 00:54:10.64  +39:46:17.96       28.5281460       29.9428780 
 00:54:16.27  +39:46:39.36       29.3898655       30.4459059 
 00:54:04.50  +39:45:54.44       29.0330177       30.6325302 
 00:54:02.59  +39:45:46.99       28.8064416       30.1342181 
 00:54:09.50  +39:46:13.27       28.6303481       29.8385607 
 00:54:11.72  +39:46:21.70       29.3120676       30.1615887 
 00:54:14.48  +39:46:32.19       29.2159590       30.3915633 
 00:54:13.90  +39:46:29.92       27.8569394       28.8912410 
 00:54:08.11  +39:46:07.78       29.0264568       29.9085862 
 00:54:07.75  +39:46:06.38       29.0866981       30.0449136 
 00:54:07.33  +39:46:04.76       29.0862003       30.3378907 
 00:54:10.49  +39:46:16.79       28.5696090       29.9952105 
 00:54:06.76  +39:46:02.48       28.7671807       29.8775684 
 00:54:02.19  +39:45:44.91       28.3793829       29.2832511 
 00:54:03.40  +39:45:49.51       28.2135307       29.0739212 
 00:54:09.60  +39:46:13.06       29.0342395       30.5685353 
 00:54:11.80  +39:46:21.43       27.0788851       28.2762283 
 00:54:16.17  +39:46:38.07       28.3215699       29.4645658 
 00:54:08.42  +39:46:08.48       28.0569394       29.0912410 
 00:54:10.18  +39:46:15.19       28.6725351       30.1198754 
 00:54:17.45  +39:46:42.66       28.6357177       29.7352359 
 00:54:15.95  +39:46:36.90       29.0906046       29.9292562 
 00:54:18.42  +39:46:46.31       27.7730329       28.9268983 
 00:54:09.87  +39:46:13.63       28.8371807       29.9475684 
 00:54:05.07  +39:45:55.30       29.4020828       29.8059568 
 00:54:13.37  +39:46:26.87       26.2291416       27.0569237 
 00:54:05.98  +39:45:58.71       27.7778895       29.5621825 
 00:54:05.86  +39:45:58.16       28.7644960       29.9292308 
 00:54:03.22  +39:45:48.00       29.4111024       29.9562791 
 00:54:07.34  +39:46:03.70       28.6425351       30.0898754 
 00:54:12.30  +39:46:22.59       28.9640133       29.9765760 
