          RA           DEC             R062             Z087 
 00:53:29.58  +39:48:50.69       28.7542395       30.2885353 
 00:53:28.59  +39:48:47.35       28.7240133       29.7365760 
 00:53:22.03  +39:48:25.70       29.2993829       30.2032511 
 00:53:29.57  +39:48:50.59       27.6171807       28.7275684 
 00:53:30.70  +39:48:54.31       28.1410872       29.1319110 
 00:53:23.45  +39:48:30.35       28.9574372       29.6982638 
 00:53:22.53  +39:48:27.26       29.2027916       30.2805709 
 00:53:22.47  +39:48:26.96       28.7774220       29.9638958 
 00:53:34.91  +39:49:08.09       28.1810872       29.1719110 
 00:53:27.60  +39:48:43.67       29.0274372       29.7682638 
 00:53:32.32  +39:48:59.23       27.4913285       28.5582384 
 00:53:32.97  +39:49:01.35       28.7303481       29.9385607 
 00:53:22.16  +39:48:25.60       27.7640133       28.7765760 
 00:53:33.85  +39:49:04.22       28.6220525       29.9172206 
 00:53:27.28  +39:48:42.48       27.8613285       28.9282384 
 00:53:31.28  +39:48:55.71       29.1079047       30.4465506 
 00:53:27.26  +39:48:42.42       27.3779198       28.2709187 
 00:53:31.19  +39:48:55.37       29.3793829       30.2832511 
 00:53:24.75  +39:48:34.06       29.1674069       30.7995277 
 00:53:23.42  +39:48:29.58       28.9015699       30.0445658 
 00:53:28.83  +39:48:47.22       28.7096242       29.6895785 
 00:53:27.04  +39:48:41.26       29.1162003       30.3678907 
 00:53:28.68  +39:48:46.68       29.0998352       31.0471698 
 00:53:23.81  +39:48:30.49       23.6818263       24.4552613 
 00:53:27.73  +39:48:43.49       28.8527916       29.9305709 
 00:53:33.10  +39:49:01.20       24.0091416       24.8369237 
 00:53:36.84  +39:49:13.54       26.5842546       27.6729034 
 00:53:35.87  +39:49:10.30       27.7671807       28.8775684 
 00:53:23.16  +39:48:28.30       29.2110721       30.6475430 
 00:53:27.63  +39:48:42.97       28.5644960       29.7292308 
 00:53:37.42  +39:49:15.26       28.3130329       29.4668983 
 00:53:34.46  +39:49:05.49       22.0938175       21.6933528 
 00:53:32.98  +39:49:00.54       28.4444960       29.6092308 
 00:53:21.76  +39:48:23.43       28.5759590       29.7515633 
 00:53:33.88  +39:49:03.44       28.5708459       29.4855836 
 00:53:29.90  +39:48:50.31       27.9376785       28.7545912 
 00:53:29.70  +39:48:49.60       27.6318263       28.4052613 
 00:53:34.48  +39:49:05.33       21.8940588       21.5696802 
 00:53:23.87  +39:48:30.18       28.3298807       28.9402740 
 00:53:33.02  +39:49:00.42       29.5213134       31.0338704 
 00:53:31.26  +39:48:54.56       29.3162155       30.1222588 
 00:53:35.57  +39:49:08.79       28.3449937       29.2162537 
 00:53:22.32  +39:48:24.97       29.0286438       30.1499009 
 00:53:23.23  +39:48:27.99       28.3876785       29.2045912 
 00:53:26.89  +39:48:40.08       25.1764568       26.0585862 
 00:53:21.07  +39:48:20.72       28.9613285       30.0282384 
 00:53:25.69  +39:48:35.98       28.1037720       29.0402486 
 00:53:36.48  +39:49:11.62       25.2849937       26.1562537 
 00:53:30.44  +39:48:51.53       29.2823090       30.2079161 
 00:53:22.32  +39:48:24.66       28.8127916       29.8905709 
 00:53:25.97  +39:48:36.68       29.1198655       30.1759059 
 00:53:24.86  +39:48:32.96       28.7481611       29.7172461 
 00:53:34.86  +39:49:05.82       26.4220676       27.2715887 
 00:53:21.34  +39:48:21.01       28.2815699       29.4245658 
 00:53:21.72  +39:48:22.11       28.8654764       29.8889085 
 00:53:31.75  +39:48:55.24       27.6298655       28.6859059 
 00:53:35.99  +39:49:09.27       27.0132894       27.7975938 
 00:53:24.56  +39:48:31.44       28.2674220       29.4538958 
 00:53:27.03  +39:48:39.46       28.5376482       30.2458551 
 00:53:32.05  +39:48:56.06       28.3154764       29.3389085 
 00:53:32.01  +39:48:55.75       28.4869394       29.5212410 
 00:53:31.04  +39:48:52.46       28.2059590       29.3815633 
 00:53:34.61  +39:49:04.19       29.4237720       30.3602486 
 00:53:35.66  +39:49:07.64       28.2930329       29.4468983 
 00:53:36.77  +39:49:11.33       28.3110872       29.3019110 
 00:53:28.67  +39:48:44.47       29.5847524       30.3799263 
 00:53:22.48  +39:48:23.97       27.9618112       29.1808932 
 00:53:34.25  +39:49:02.83       29.2542698       29.8972715 
 00:53:24.64  +39:48:31.10       29.6406198       30.0336243 
 00:53:24.98  +39:48:32.14       28.7944960       29.9592308 
 00:53:34.90  +39:49:04.90       28.1815699       29.3245658 
 00:53:22.72  +39:48:24.60       28.4188851       29.6162283 
 00:53:29.71  +39:48:47.66       28.9993980       29.4576192 
 00:53:33.51  +39:49:00.12       29.1003481       30.3085607 
 00:53:25.60  +39:48:34.03       29.0518112       30.2708932 
 00:53:21.25  +39:48:19.57       28.6740133       29.6865760 
 00:53:22.75  +39:48:24.53       28.2120525       29.5072206 
 00:53:31.01  +39:48:51.86       29.3503633       30.1129288 
 00:53:29.59  +39:48:47.03       29.1027916       30.1805709 
 00:53:31.85  +39:48:54.49       28.6457025       30.1908678 
 00:53:36.25  +39:49:08.96       27.7640133       28.7765760 
 00:53:22.87  +39:48:24.66       28.5742395       30.1085353 
 00:53:24.32  +39:48:29.44       29.4871959       30.1519364 
 00:53:26.36  +39:48:36.19       29.5122938       30.8835480 
 00:53:29.05  +39:48:45.08       28.5583873       30.0492054 
 00:53:33.55  +39:48:59.82       27.6459742       28.3759314 
 00:53:24.98  +39:48:31.41       27.6591264       28.9325557 
 00:53:23.58  +39:48:26.74       29.2576785       30.0745912 
 00:53:25.66  +39:48:33.65       28.3793829       29.2832511 
 00:53:29.37  +39:48:45.86       28.3281611       29.2972461 
 00:53:32.34  +39:48:55.67       28.7949786       30.1118856 
 00:53:31.00  +39:48:51.19       27.8388851       29.0362283 
 00:53:32.31  +39:48:55.38       28.3047373       29.5455582 
 00:53:34.74  +39:49:03.39       28.8103481       30.0185607 
 00:53:25.30  +39:48:32.10       28.3537569       29.7358805 
 00:53:35.84  +39:49:06.91       30.3862306       30.7466268 
 00:53:32.40  +39:48:55.41       28.2944960       29.4592308 
 00:53:21.27  +39:48:18.52       28.3342546       29.4229034 
 00:53:21.80  +39:48:20.27       29.5227916       30.6005709 
 00:53:34.48  +39:49:01.90       29.1393829       30.0432511 
 00:53:24.75  +39:48:29.77       29.2230329       30.3768983 
 00:53:28.54  +39:48:42.22       29.1944960       30.3592308 
 00:53:29.45  +39:48:45.16       29.9059893       30.1902994 
 00:53:33.79  +39:48:59.43       28.3462003       29.5978907 
 00:53:29.67  +39:48:45.76       29.5998807       30.2102740 
 00:53:23.06  +39:48:23.88       29.2271807       30.3375684 
 00:53:24.91  +39:48:30.01       29.7076634       30.9702232 
 00:53:31.50  +39:48:51.77       26.7923090       27.7179161 
 00:53:36.49  +39:49:08.26       28.1620676       29.0115887 
 00:53:21.12  +39:48:17.35       28.8388851       30.0362283 
 00:53:27.86  +39:48:39.63       29.0515850       29.7489339 
 00:53:27.71  +39:48:39.10       29.0905894       30.3748881 
 00:53:24.47  +39:48:28.38       28.1508459       29.0655836 
 00:53:32.36  +39:48:54.40       27.3613285       28.4282384 
 00:53:30.65  +39:48:48.69       29.0164568       29.8985862 
 00:53:29.12  +39:48:43.61       28.8474220       30.0338958 
 00:53:25.64  +39:48:32.09       29.2149786       30.5318856 
 00:53:21.65  +39:48:18.87       28.6693829       29.5732511 
 00:53:26.21  +39:48:33.93       29.4027916       30.4805709 
 00:53:36.66  +39:49:08.42       28.7327916       29.8105709 
 00:53:24.87  +39:48:29.46       29.3030329       30.4568983 
 00:53:34.29  +39:49:00.49       28.4820525       29.7772206 
 00:53:36.08  +39:49:06.36       27.2355976       24.6938531 
 00:53:28.23  +39:48:40.44       27.8693677       29.2188831 
 00:53:25.56  +39:48:31.41       29.0303481       30.2385607 
 00:53:34.98  +39:49:02.49       28.9222938       30.2935480 
 00:53:22.71  +39:48:21.92       28.0559590       29.2315633 
 00:53:26.26  +39:48:33.66       29.3435155       30.6495531 
 00:53:27.44  +39:48:37.53       28.3769243       29.8568729 
 00:53:33.96  +39:48:59.08       29.1771807       30.2875684 
 00:53:36.67  +39:49:08.01       25.3191416       26.1469237 
 00:53:21.85  +39:48:18.98       27.9893980       28.4476192 
 00:53:28.81  +39:48:42.00       28.1927916       29.2705709 
 00:53:29.10  +39:48:42.83       28.3184025       29.3635735 
 00:53:26.51  +39:48:34.23       28.7886286       30.3555328 
 00:53:24.23  +39:48:26.61       27.2314043       26.0700788 
 00:53:25.58  +39:48:31.03       28.7674220       29.9538958 
 00:53:23.51  +39:48:24.11       28.5523090       29.4779161 
 00:53:32.27  +39:48:53.06       29.3469394       30.3812410 
 00:53:30.84  +39:48:48.14       29.3152351       30.2625811 
 00:53:28.27  +39:48:39.61       29.3181611       30.2872461 
 00:53:29.64  +39:48:44.09       29.1781611       30.1472461 
 00:53:31.69  +39:48:50.78       28.7030329       29.8568983 
 00:53:31.87  +39:48:51.37       29.3408459       30.2555836 
 00:53:37.39  +39:49:09.59       27.9771807       29.0875684 
 00:53:26.69  +39:48:34.20       29.2127916       30.2905709 
 00:53:31.22  +39:48:49.16       29.5644960       30.7292308 
 00:53:25.45  +39:48:30.07       28.0588851       29.2562283 
 00:53:25.26  +39:48:29.41       28.8779198       29.7709187 
 00:53:37.37  +39:49:09.37       29.4052351       30.3525811 
 00:53:35.13  +39:49:01.81       28.3571807       29.4675684 
 00:53:34.58  +39:48:59.87       29.6391416       30.4669237 
 00:53:34.15  +39:48:58.43       29.7189306       29.5793325 
 00:53:32.93  +39:48:54.31       28.8737720       29.8102486 
 00:53:33.13  +39:48:54.97       27.8223090       28.7479161 
 00:53:24.42  +39:48:26.12       27.9376634       29.2002232 
 00:53:31.09  +39:48:48.15       29.7608459       30.6755836 
 00:53:29.46  +39:48:42.75       28.8347524       29.6299263 
 00:53:30.99  +39:48:47.75       28.7159590       29.8915633 
 00:53:22.52  +39:48:19.67       28.5954764       29.6189085 
 00:53:32.41  +39:48:52.39       28.9215699       30.0645658 
 00:53:24.33  +39:48:25.55       28.8315850       29.5289339 
 00:53:22.50  +39:48:19.47       28.7684025       29.8135735 
 00:53:35.50  +39:49:02.35       28.5459590       29.7215633 
 00:53:34.83  +39:49:00.15       29.2496393       29.7839466 
 00:53:32.47  +39:48:52.33       28.4684025       29.5135735 
 00:53:23.43  +39:48:22.35       28.8227916       29.9005709 
 00:53:27.31  +39:48:35.21       28.7991416       29.6269237 
 00:53:27.30  +39:48:35.07       28.7454764       29.7689085 
 00:53:29.90  +39:48:43.64       28.7789002       29.5305963 
 00:53:22.58  +39:48:19.37       29.1791264       30.4525557 
 00:53:30.77  +39:48:46.41       29.0903481       30.2985607 
 00:53:32.24  +39:48:51.13       29.6752351       30.6225811 
 00:53:29.61  +39:48:42.40       28.6715699       29.8145658 
 00:53:36.72  +39:49:05.85       30.1192325       28.2731322 
 00:53:33.05  +39:48:53.71       28.3057177       29.4052359 
 00:53:27.78  +39:48:36.16       29.3235458       29.7382893 
 00:53:34.14  +39:48:57.16       27.8730329       29.0268983 
 00:53:30.57  +39:48:45.34       29.0332742       30.2632257 
 00:53:25.78  +39:48:29.44       25.7859742       26.5159314 
 00:53:30.96  +39:48:46.55       27.9327916       29.0105709 
 00:53:36.92  +39:49:06.20       28.9918112       30.2108932 
 00:53:26.73  +39:48:32.49       28.0910872       29.0819110 
 00:53:34.45  +39:48:57.95       29.0596242       30.0395785 
 00:53:28.98  +39:48:39.79       29.2849634       31.0475175 
 00:53:27.32  +39:48:34.25       28.0620676       28.9115887 
 00:53:34.46  +39:48:57.72       29.7120676       30.5615887 
 00:53:28.35  +39:48:37.40       28.1352351       29.0825811 
 00:53:27.38  +39:48:34.19       28.7957025       30.3408678 
 00:53:36.82  +39:49:05.35       29.1454764       30.1689085 
 00:53:33.83  +39:48:55.39       28.7603481       29.9685607 
 00:53:36.89  +39:49:05.50       29.2240285       29.7909441 
 00:53:37.24  +39:49:06.66       29.2971807       30.4075684 
 00:53:26.73  +39:48:31.92       29.0288851       30.2262283 
 00:53:30.29  +39:48:43.65       24.8306046       25.6692562 
 00:53:25.80  +39:48:28.78       28.4462003       29.6978907 
 00:53:26.41  +39:48:30.78       24.0411024       24.5862791 
 00:53:36.68  +39:49:04.62       28.4784025       29.5235735 
 00:53:26.87  +39:48:32.22       28.7049786       30.0218856 
 00:53:27.71  +39:48:34.95       30.0001068       31.1322333 
 00:53:28.79  +39:48:38.51       28.8232742       30.0532257 
 00:53:25.06  +39:48:26.19       27.9227916       29.0005709 
 00:53:26.79  +39:48:31.87       29.0871656       30.6432003 
 00:53:23.26  +39:48:20.15       28.7428067       29.3749390 
 00:53:36.08  +39:49:02.49       28.7676634       30.0302232 
 00:53:23.12  +39:48:19.63       29.1059742       29.8359314 
 00:53:28.37  +39:48:36.99       28.0296242       29.0095785 
 00:53:26.81  +39:48:31.76       28.0579198       28.9509187 
 00:53:29.58  +39:48:40.93       29.4596242       30.4395785 
 00:53:37.83  +39:49:08.15       25.0789002       25.8305963 
 00:53:22.75  +39:48:18.30       29.1715699       30.3145658 
 00:53:26.41  +39:48:30.38       29.3310872       30.3219110 
 00:53:22.46  +39:48:17.32       29.2608308       30.6212156 
 00:53:37.37  +39:49:06.38       28.2081460       29.6228780 
 00:53:29.39  +39:48:39.95       25.2976785       26.1145912 
 00:53:36.69  +39:49:04.04       29.0181763       29.5416141 
 00:53:30.69  +39:48:44.17       28.7918112       30.0108932 
 00:53:28.43  +39:48:36.68       29.0696242       30.0495785 
 00:53:34.04  +39:48:55.19       27.8369394       28.8712410 
 00:53:35.24  +39:48:59.01       28.4486286       30.0155328 
 00:53:36.09  +39:49:01.79       29.6964568       30.5785862 
 00:53:31.54  +39:48:46.72       28.7284025       29.7735735 
 00:53:24.67  +39:48:23.99       28.4649786       29.7818856 
 00:53:35.28  +39:48:59.07       28.8303481       30.0385607 
 00:53:29.43  +39:48:39.68       29.7225654       30.2786116 
 00:53:31.99  +39:48:48.13       21.8204088       21.2460330 
 00:53:33.86  +39:48:54.33       28.9354764       29.9589085 
 00:53:22.83  +39:48:17.84       28.5644960       29.7292308 
 00:53:34.87  +39:48:57.64       28.9201068       30.0522333 
 00:53:25.23  +39:48:25.73       27.6762155       28.4822588 
 00:53:26.26  +39:48:29.17       27.5584025       28.6035735 
 00:53:25.95  +39:48:28.10       29.0113285       30.0782384 
 00:53:24.73  +39:48:24.04       29.5903633       30.3529288 
 00:53:26.08  +39:48:28.52       28.1766981       29.1349136 
 00:53:37.40  +39:49:05.88       28.3935155       29.6995531 
 00:53:22.52  +39:48:16.72       26.3938478       25.1020890 
 00:53:29.40  +39:48:39.46       29.6237569       31.0058805 
 00:53:28.10  +39:48:35.10       29.1157177       30.2152359 
 00:53:33.44  +39:48:52.72       27.7942395       29.3285353 
 00:53:29.65  +39:48:40.13       29.4418112       30.6608932 
 00:53:24.25  +39:48:22.26       29.4388851       30.6362283 
 00:53:24.82  +39:48:24.12       28.9062003       30.1578907 
 00:53:23.75  +39:48:20.54       27.9030329       29.0568983 
 00:53:26.61  +39:48:29.93       29.0108308       30.3712156 
 00:53:28.03  +39:48:34.58       29.3969394       30.4312410 
 00:53:35.05  +39:48:57.73       29.4381460       30.8528780 
 00:53:26.66  +39:48:30.02       28.6508308       30.0112156 
 00:53:37.76  +39:49:06.67       28.2684025       29.3135735 
 00:53:27.18  +39:48:31.67       28.7735155       30.0795531 
 00:53:31.90  +39:48:47.24       29.1035307       29.9639212 
 00:53:27.60  +39:48:33.02       21.6301674       20.9797056 
 00:53:35.37  +39:48:58.59       29.1054764       30.1289085 
 00:53:36.77  +39:49:03.14       28.7401068       29.8722333 
 00:53:29.69  +39:48:39.67       27.8557177       28.9552359 
 00:53:22.87  +39:48:17.07       27.8600917       29.4378653 
 00:53:33.34  +39:48:51.60       29.3806046       30.2192562 
 00:53:26.23  +39:48:28.09       28.1971807       29.3075684 
 00:53:30.25  +39:48:41.37       28.7018112       29.9208932 
 00:53:35.45  +39:48:58.51       29.1393677       30.4888831 
 00:53:23.62  +39:48:19.42       28.9584025       30.0035735 
 00:53:26.56  +39:48:29.14       28.6186438       29.7399009 
 00:53:35.24  +39:48:57.76       28.5262003       29.7778907 
 00:53:24.39  +39:48:21.90       28.3513285       29.4182384 
 00:53:31.33  +39:48:44.77       28.9218112       30.1408932 
 00:53:25.88  +39:48:26.78       28.4996090       29.9252105 
 00:53:24.53  +39:48:22.30       27.9140133       28.9265760 
 00:53:34.13  +39:48:53.94       28.8620676       29.7115887 
 00:53:36.94  +39:49:03.16       29.1930329       30.3468983 
 00:53:37.25  +39:49:04.00       27.9332894       28.7175938 
 00:53:26.78  +39:48:29.41       28.6266981       29.5849136 
 00:53:36.77  +39:49:02.41       28.2318112       29.4508932 
 00:53:29.09  +39:48:37.04       29.1925503       30.1942435 
 00:53:34.73  +39:48:55.58       28.8025503       29.8042435 
 00:53:35.26  +39:48:57.30       28.9562155       29.7622588 
 00:53:24.80  +39:48:22.61       28.4547373       29.6955582 
 00:53:22.60  +39:48:15.24       29.6652199       31.0582130 
 00:53:29.01  +39:48:36.41       28.8930177       30.4925302 
 00:53:37.60  +39:49:04.72       28.5549786       29.8718856 
 00:53:24.86  +39:48:22.60       28.5184025       29.5635735 
 00:53:35.60  +39:48:58.01       29.5037720       30.4402486 
 00:53:33.95  +39:48:52.46       28.9552351       29.9025811 
 00:53:36.59  +39:49:01.17       29.8759893       30.1602994 
 00:53:25.23  +39:48:23.63       29.0262003       30.2778907 
 00:53:26.28  +39:48:27.12       27.9920525       29.2872206 
 00:53:23.11  +39:48:16.56       29.3181611       30.2872461 
 00:53:29.77  +39:48:38.51       29.1566981       30.1149136 
 00:53:27.81  +39:48:32.01       28.4044960       29.5692308 
 00:53:24.73  +39:48:21.76       28.9766829       30.3805455 
 00:53:28.71  +39:48:34.93       28.9635155       30.2695531 
 00:53:32.82  +39:48:48.43       28.8859590       30.0615633 
 00:53:31.30  +39:48:43.40       28.8932894       29.6775938 
 00:53:33.43  +39:48:50.39       28.8798655       29.9359059 
 00:53:31.32  +39:48:43.37       28.8081611       29.7772461 
 00:53:29.41  +39:48:37.03       29.2527764       30.7762028 
 00:53:24.30  +39:48:20.13       28.8878895       30.6721825 
 00:53:36.37  +39:48:59.97       28.3891264       29.6625557 
 00:53:30.73  +39:48:41.36       29.0001068       30.1322333 
 00:53:30.15  +39:48:39.40       28.2615699       29.4045658 
 00:53:32.31  +39:48:46.47       29.6069546       30.1956090 
 00:53:30.06  +39:48:39.00       28.3837569       29.7658805 
 00:53:30.53  +39:48:40.54       28.6269394       29.6612410 
 00:53:30.95  +39:48:41.94       28.6771807       29.7875684 
 00:53:32.26  +39:48:46.26       28.6198655       29.6759059 
 00:53:24.91  +39:48:21.95       27.7198655       28.7759059 
 00:53:37.85  +39:49:04.67       28.7808459       29.6955836 
 00:53:25.31  +39:48:23.25       29.7820676       30.6315887 
 00:53:36.29  +39:48:59.54       29.0137720       29.9502486 
 00:53:32.12  +39:48:45.70       28.3101068       29.4422333 
 00:53:31.96  +39:48:45.15       28.0944960       29.2592308 
 00:53:22.78  +39:48:14.78       29.1535307       30.0139212 
 00:53:27.16  +39:48:29.26       25.0201068       26.1522333 
 00:53:25.90  +39:48:25.04       29.2193677       30.5688831 
 00:53:33.63  +39:48:50.58       28.3235155       29.6295531 
 00:53:22.42  +39:48:13.50       28.4913285       29.5582384 
 00:53:23.50  +39:48:17.08       28.8559590       30.0315633 
 00:53:32.66  +39:48:47.34       28.8396090       30.2652105 
 00:53:21.35  +39:48:09.90       29.0913437       29.7126065 
 00:53:23.36  +39:48:16.54       28.9588851       30.1562283 
 00:53:24.10  +39:48:18.97       29.3601068       30.4922333 
 00:53:24.66  +39:48:20.80       28.8983873       30.3892054 
 00:53:32.44  +39:48:46.52       28.5457177       29.6452359 
 00:53:34.09  +39:48:51.93       28.3559590       29.5315633 
 00:53:32.64  +39:48:47.10       28.3286438       29.4499009 
 00:53:25.72  +39:48:24.13       28.9708308       30.3312156 
 00:53:35.93  +39:48:57.74       28.9383873       30.4292054 
 00:53:24.54  +39:48:20.07       28.1062003       29.3578907 
 00:53:37.01  +39:49:01.25       28.9991264       30.2725557 
 00:53:28.16  +39:48:31.96       29.0296242       30.0095785 
 00:53:25.15  +39:48:21.95       29.2471807       30.3575684 
 00:53:35.83  +39:48:57.23       29.0674220       30.2538958 
 00:53:22.78  +39:48:14.04       29.4742698       30.1172715 
 00:53:25.89  +39:48:24.27       21.6967436       21.3180178 
 00:53:35.78  +39:48:56.92       27.9679198       28.8609187 
 00:53:22.68  +39:48:13.61       29.1957177       30.2952359 
 00:53:27.64  +39:48:29.97       28.6347373       29.8755582 
 00:53:30.00  +39:48:37.75       28.7266981       29.6849136 
 00:53:32.64  +39:48:46.41       28.1857177       29.2852359 
 00:53:23.61  +39:48:16.55       28.8369243       30.3168729 
 00:53:31.28  +39:48:41.91       29.4559590       30.6315633 
 00:53:23.66  +39:48:16.65       27.8344960       28.9992308 
 00:53:24.72  +39:48:20.01       28.8503481       30.0585607 
 00:53:30.50  +39:48:39.11       28.4954764       29.5189085 
 00:53:37.59  +39:49:02.47       26.2949937       27.1662537 
 00:53:37.87  +39:49:03.40       25.3920828       25.7959568 
 00:53:26.90  +39:48:27.15       28.7184025       29.7635735 
 00:53:29.54  +39:48:35.89       28.3249937       29.1962537 
 00:53:32.01  +39:48:43.97       28.9976634       30.2602232 
 00:53:36.09  +39:48:57.29       29.0608308       30.4212156 
 00:53:34.64  +39:48:52.42       26.3264568       27.2085862 
 00:53:36.24  +39:48:57.74       28.7644960       29.9292308 
 00:53:33.12  +39:48:47.34       29.3140133       30.3265760 
 00:53:22.54  +39:48:12.30       29.0696242       30.0495785 
 00:53:25.54  +39:48:22.17       29.2566981       30.2149136 
 00:53:37.04  +39:49:00.17       28.4979198       29.3909187 
 00:53:34.06  +39:48:50.26       28.9808308       30.3412156 
 00:53:27.50  +39:48:28.54       28.5845111       29.3035989 
 00:53:24.40  +39:48:18.24       27.5849937       28.4562537 
 00:53:32.44  +39:48:44.81       29.5935307       30.4539212 
 00:53:33.30  +39:48:47.63       28.2289002       28.9805963 
 00:53:32.99  +39:48:46.50       28.9135155       30.2195531 
 00:53:26.60  +39:48:25.36       29.0769394       30.1112410 
 00:53:28.17  +39:48:30.48       27.8984025       28.9435735 
 00:53:30.41  +39:48:37.79       24.3167436       23.9380178 
 00:53:28.61  +39:48:31.82       28.9984025       30.0435735 
 00:53:32.70  +39:48:45.20       28.8398655       29.8959059 
 00:53:33.15  +39:48:46.66       28.7732742       30.0032257 
 00:53:36.63  +39:48:58.14       29.1091264       30.3825557 
 00:53:31.83  +39:48:42.25       29.0049786       30.3218856 
 00:53:28.93  +39:48:32.63       27.4191264       28.6925557 
 00:53:24.71  +39:48:18.54       29.2096242       30.1895785 
 00:53:33.24  +39:48:46.74       20.5264568       21.4085862 
 00:53:25.19  +39:48:20.08       28.7918112       30.0108932 
 00:53:27.92  +39:48:29.10       23.2935610       23.2626573 
 00:53:28.08  +39:48:29.52       28.2098655       29.2659059 
 00:53:24.52  +39:48:17.69       28.4781460       29.8928780 
 00:53:27.82  +39:48:28.62       25.2406046       26.0792562 
 00:53:30.80  +39:48:38.43       28.0318112       29.2508932 
 00:53:37.33  +39:48:59.94       28.9722786       30.7891800 
 00:53:35.23  +39:48:53.00       25.8876785       26.7045912 
 00:53:37.53  +39:49:00.55       28.7301068       29.8622333 
 00:53:24.56  +39:48:17.69       28.9388851       30.1362283 
 00:53:24.95  +39:48:18.99       28.2071807       29.3175684 
 00:53:30.20  +39:48:36.34       29.2074372       29.9482638 
 00:53:37.44  +39:49:00.20       29.0003481       30.2085607 
 00:53:22.72  +39:48:11.61       28.5115699       29.6545658 
 00:53:36.59  +39:48:57.42       29.0671959       29.7319364 
 00:53:36.78  +39:48:58.03       28.6218112       29.8408932 
 00:53:36.12  +39:48:55.82       29.3713285       30.4382384 
 00:53:33.17  +39:48:46.05       28.9325503       29.9342435 
 00:53:29.53  +39:48:34.01       26.4245717       25.3610712 
 00:53:24.57  +39:48:17.44       28.8247373       30.0655582 
 00:53:27.87  +39:48:28.29       29.7037720       30.6402486 
 00:53:23.21  +39:48:12.90       28.6152199       30.0082130 
 00:53:37.69  +39:49:00.72       28.6771807       29.7875684 
 00:53:24.59  +39:48:17.39       29.3859590       30.5615633 
 00:53:22.99  +39:48:12.06       29.5147373       30.7555582 
 00:53:28.30  +39:48:29.60       28.9984025       30.0435735 
 00:53:31.61  +39:48:40.40       29.1625351       30.6098754 
 00:53:37.66  +39:49:00.31       29.2391416       30.0669237 
 00:53:28.01  +39:48:28.42       29.5642546       30.6529034 
 00:53:25.79  +39:48:21.03       27.6406046       28.4792562 
 00:53:34.89  +39:48:50.89       28.1625503       29.1642435 
 00:53:28.96  +39:48:31.16       29.7752199       31.1682130 
 00:53:24.09  +39:48:15.00       29.4301220       30.1166014 
 00:53:24.45  +39:48:16.22       27.4335307       28.2939212 
 00:53:23.48  +39:48:12.98       28.2359590       29.4115633 
 00:53:32.29  +39:48:42.07       29.6828067       30.3149390 
 00:53:30.50  +39:48:36.15       28.8325503       29.8342435 
 00:53:25.51  +39:48:19.66       26.6540133       27.6665760 
 00:53:37.60  +39:48:59.55       28.9662306       29.3266268 
 00:53:25.20  +39:48:18.55       25.2262155       26.0322588 
 00:53:28.53  +39:48:29.54       28.0788851       29.2762283 
 00:53:31.33  +39:48:38.78       28.8871807       29.9975684 
 00:53:33.92  +39:48:47.19       28.8940133       29.9065760 
 00:53:26.45  +39:48:22.48       28.5615699       29.7045658 
 00:53:33.99  +39:48:47.32       29.5206046       30.3592562 
 00:53:36.22  +39:48:54.68       29.2800917       30.8578653 
 00:53:27.49  +39:48:25.83       28.7632742       29.9932257 
 00:53:31.90  +39:48:40.39       28.1535155       29.4595531 
 00:53:34.74  +39:48:49.77       28.2323090       29.1579161 
 00:53:31.39  +39:48:38.60       28.7098655       29.7659059 
 00:53:23.84  +39:48:13.64       28.8444960       30.0092308 
 00:53:33.51  +39:48:45.58       29.3186438       30.4399009 
 00:53:22.47  +39:48:08.99       25.7776785       26.5945912 
 00:53:34.44  +39:48:48.56       26.9652351       27.9125811 
 00:53:32.32  +39:48:41.53       23.9842698       24.6272715 
 00:53:26.16  +39:48:21.13       29.4613285       30.5282384 
 00:53:21.61  +39:48:06.09       28.7749937       29.6462537 
 00:53:36.36  +39:48:54.66       29.2532894       30.0375938 
 00:53:25.53  +39:48:18.84       29.3991264       30.6725557 
 00:53:23.24  +39:48:11.10       28.8264568       29.7085862 
 00:53:28.16  +39:48:27.40       28.3720676       29.2215887 
 00:53:21.50  +39:48:05.31       29.1189002       29.8705963 
 00:53:23.62  +39:48:12.28       28.5523090       29.4779161 
 00:53:35.27  +39:48:50.77       29.1874220       30.3738958 
 00:53:24.04  +39:48:13.63       28.9471656       30.5032003 
 00:53:23.37  +39:48:11.36       27.7271656       29.2832003 
 00:53:33.45  +39:48:44.65       28.8364568       29.7185862 
 00:53:28.16  +39:48:27.12       26.2074372       26.9482638 
 00:53:21.83  +39:48:06.22       27.7739982       29.2322079 
 00:53:32.37  +39:48:41.02       28.6293677       29.9788831 
 00:53:23.37  +39:48:11.25       27.7039982       29.1622079 
 00:53:33.03  +39:48:43.11       28.7271807       29.8375684 
 00:53:25.69  +39:48:18.87       28.9630329       30.1168983 
 00:53:26.95  +39:48:23.00       28.9135155       30.2195531 
 00:53:30.82  +39:48:35.76       28.3293829       29.2332511 
 00:53:22.77  +39:48:09.12       29.1371807       30.2475684 
 00:53:30.03  +39:48:33.11       28.9437872       29.4346167 
 00:53:31.44  +39:48:37.76       29.0403481       30.2485607 
 00:53:36.69  +39:48:55.07       27.2303481       28.4385607 
 00:53:22.66  +39:48:08.69       28.6162003       29.8678907 
